Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,53.630001,54.230000,53.080002,53.400002,50.052322,3830200
2017-01-04,53.730000,54.070000,53.340000,53.720001,50.352268,4001500
2017-01-05,53.220001,53.259998,52.349998,53.240002,49.902359,3195200
2017-01-06,53.099998,53.330002,52.720001,53.180000,49.846119,2801300
2017-01-09,53.200001,53.330002,52.799999,52.930000,49.611794,2159300
2017-01-10,53.099998,53.849998,53.049999,53.240002,49.902359,2772000
2017-01-11,53.240002,53.240002,52.049999,52.520000,49.227489,3670200
2017-01-12,51.570000,52.090000,51.340000,51.830002,48.580753,4183900
2017-01-13,52.000000,52.279999,51.080002,51.330002,48.112099,2967100
2017-01-17,51.580002,52.740002,51.560001,52.139999,48.871319,4253300
2017-01-18,52.349998,52.380001,50.490002,50.900002,47.709057,5713100
2017-01-19,51.310001,51.980000,51.130001,51.490002,48.262074,5713100
2017-01-20,51.619999,52.090000,51.560001,51.849998,48.599491,3182700
2017-01-23,51.770000,52.320000,51.330002,52.099998,48.833820,4080700
2017-01-24,52.040001,52.939999,52.000000,52.680000,49.377457,2753600
2017-01-25,52.970001,53.180000,52.570000,52.610001,49.311855,3134100
2017-01-26,52.700001,52.830002,51.820000,52.009998,48.749470,2705200
2017-01-27,52.130001,52.150002,50.480000,50.770000,47.587204,4443100
2017-01-30,50.740002,51.410000,50.369999,51.349998,48.130840,3723700
2017-01-31,50.169998,51.500000,49.650002,51.480000,48.252697,6358500
2017-02-01,50.750000,51.410000,50.470001,50.610001,47.437233,5220400
2017-02-02,50.169998,51.290001,49.820000,50.700001,47.521595,4999800
2017-02-03,50.349998,50.349998,49.029999,49.560001,46.453060,7584600
2017-02-06,49.459999,49.980000,49.230000,49.360001,46.265602,4005400
2017-02-07,49.419998,49.509998,48.180000,48.320000,45.290794,6617000
2017-02-08,48.450001,49.240002,48.049999,49.090000,46.012524,4375200
2017-02-09,49.090000,49.860001,49.060001,49.470001,46.368698,3070500
2017-02-10,49.750000,50.700001,49.650002,50.320000,47.165417,4266500
2017-02-13,50.529999,50.910000,50.259998,50.389999,47.231022,4671300
2017-02-14,50.090000,50.990002,49.930000,50.869999,47.680939,3645500
2017-02-15,50.580002,50.669998,50.070000,50.520000,47.352875,5715300
2017-02-16,50.950001,51.240002,50.150002,50.369999,47.212273,7015000
2017-02-17,51.270000,52.869999,50.340000,52.680000,49.377457,8837400
2017-02-21,52.840000,53.110001,52.259998,52.419998,49.133759,5527800
2017-02-22,52.900002,53.939999,52.900002,53.500000,50.146061,5479800
2017-02-23,53.630001,53.950001,52.490002,52.549999,49.255611,4857100
2017-02-24,52.840000,53.650002,52.320000,53.060001,49.733646,4573300
2017-02-27,53.060001,53.500000,52.970001,53.070000,49.743015,3263700
2017-02-28,53.020000,53.150002,52.139999,52.450001,49.161884,3901300
2017-03-01,52.680000,53.060001,52.180000,52.830002,49.518063,4175200
2017-03-02,53.200001,53.380001,52.720001,53.340000,49.996090,3909500
2017-03-03,53.680000,53.779999,52.490002,52.590000,49.293106,4345300
2017-03-06,52.619999,53.200001,52.540001,53.009998,49.686768,2930100
2017-03-07,52.529999,52.939999,52.299999,52.619999,49.321220,2984900
2017-03-08,52.560001,53.000000,52.200001,52.810001,49.897587,2246400
2017-03-09,52.740002,52.970001,52.389999,52.660000,49.755856,2177200
2017-03-10,52.840000,53.110001,52.770000,52.930000,50.010971,2401300
2017-03-13,53.099998,53.360001,52.680000,53.099998,50.171593,3247900
2017-03-14,53.060001,53.619999,53.060001,53.259998,50.322765,2994000
2017-03-15,52.959999,54.049999,52.959999,53.880001,50.908577,4022000
2017-03-16,53.830002,54.360001,53.720001,54.150002,51.163681,3076900
2017-03-17,54.320000,54.520000,53.950001,53.950001,50.974720,8198500
2017-03-20,54.029999,54.310001,53.529999,53.869999,50.899128,5022900
2017-03-21,53.840000,53.889999,52.279999,53.049999,50.124344,5345600
2017-03-22,52.750000,53.139999,52.450001,53.090000,50.162144,3457600
2017-03-23,53.650002,54.259998,53.480000,53.869999,50.899128,4528000
2017-03-24,53.919998,54.240002,53.709999,54.060001,51.078648,4198500
2017-03-27,53.639999,54.889999,53.529999,54.689999,51.673904,4221500
2017-03-28,54.680000,55.689999,54.540001,55.320000,52.269154,4599300
2017-03-29,55.490002,56.270000,55.360001,56.200001,53.100632,3284800
2017-03-30,55.790001,55.790001,53.810001,54.130001,51.144791,5991600
2017-03-31,54.220001,55.110001,54.139999,54.970001,51.938473,4461300
2017-04-03,55.160000,55.509998,54.590000,54.639999,51.626663,3417300
2017-04-04,54.450001,54.720001,53.619999,53.939999,50.965267,3082200
2017-04-05,54.080002,54.330002,53.730000,53.840000,50.870781,3553600
2017-04-06,53.980000,55.040001,53.840000,54.189999,51.201481,3257500
2017-04-07,54.130001,54.439999,53.959999,54.200001,51.210926,2874900
2017-04-10,54.389999,55.160000,54.369999,54.700001,51.683353,2530200
